1.679289900846876682e+00,4.892525486429106785e-01,9.721997457561969425e-01
1.576959356262726430e+00,5.045236493037777992e-01,1.184041781944981331e+00
1.502449847789975479e+00,5.254293797463224225e-01,9.872008568362631298e-01
1.560203767915666839e+00,4.968388407844918642e-01,9.679044167104140506e-01
1.557342855360347000e+00,5.116442318737877137e-01,1.015152316231523910e+00
1.618204675709042029e+00,4.803853792697188041e-01,9.807651374578977288e-01
1.550414817288595870e+00,5.309736994390292786e-01,8.617898131047155852e-01
1.626971426702964685e+00,4.822893023799257883e-01,1.045681425658680608e+00
1.618392165430695639e+00,5.032457834032518784e-01,1.046744604535146284e+00
1.520959841323619166e+00,5.245155669812805455e-01,9.800476441610636025e-01
