5.348267282966983061e-01,8.871219121349029901e-01,7.156275474396691649e-01
5.131065098302470817e-01,1.096015370497883890e+00,8.048852296252396732e-01
5.536972193082296823e-01,1.189664967854705324e+00,5.608954140509621045e-01
4.787387040965353502e-01,1.173579729746276668e+00,1.050353421004893040e+00
4.938514572367137534e-01,9.516439886960856853e-01,1.018716324173613685e+00
5.394177252218931296e-01,9.014792103307092130e-01,3.088225022493680805e-01
4.385886486117024363e-01,8.643247407977059371e-01,1.032274071086007439e+00
4.287037389179437219e-01,1.312700934750398396e+00,1.251628608043479085e+00
5.547593670306767422e-01,8.038863787715510023e-01,5.025759926490642737e-01
4.950923839571443885e-01,1.097539881356253133e+00,8.667025874545829511e-01
