1.144048928934429110e+00,4.863068926285455396e-01,5.988167165826134841e-01
8.997702144261529034e-01,5.584344923768602698e-01,9.242553780334094027e-01
9.326706599541527698e-01,5.740768452977680347e-01,1.223468990064724204e+00
1.009908725094615045e+00,5.013961429695557026e-01,1.250023106213077329e+00
8.595570653538714412e-01,5.582542374589688494e-01,7.584764692344572179e-01
7.508721033038933124e-01,6.049724167451379087e-01,7.858722799399306957e-01
1.017602368613008679e+00,4.671271662237905242e-01,8.067622703679566687e-01
1.040127452768774718e+00,4.775647746461381682e-01,1.500951164906493052e+00
1.020177002779789399e+00,5.286187394724849442e-01,8.871356569591485330e-01
1.011418394162049372e+00,5.166411810725252129e-01,9.295284835450936534e-01
