5.345115675713064674e-01,7.958929189721896114e-01,9.052085277728497692e-01
5.240853287092720469e-01,1.069956966787733554e+00,9.063759865526356263e-01
5.542669618787184893e-01,1.193780536263690628e+00,8.594501623728336703e-01
4.855193253962754030e-01,1.238874820811347810e+00,1.182912172207420287e+00
5.218579133518580493e-01,9.305799361603859232e-01,1.035237589474297781e+00
5.549628041077718787e-01,8.270447068535079493e-01,4.290209880218294747e-01
4.175196939173967947e-01,1.202433466095665482e+00,1.303922558035642831e+00
4.464405340749725282e-01,1.242366068270859714e+00,1.375433233512735720e+00
5.376621327735215949e-01,8.329205467460801815e-01,9.191133447111590193e-01
5.052292917211783640e-01,1.006607496824095893e+00,1.058820032176564174e+00
4.993292957851097613e-01,1.033031544631473952e+00,1.260530051076659053e+00
4.695521200072270696e-01,1.031821228074229158e+00,1.216168689872832775e+00
5.339576394452105745e-01,1.089643427827876598e+00,8.635280926158694914e-01
5.408758698312357005e-01,7.702496243305999579e-01,4.702413157094657570e-01
5.323215300843592290e-01,7.639176643635818831e-01,8.094269137889711363e-01
4.366517169558269407e-01,1.383284177206480114e+00,1.107964918034461066e+00
4.904221725944100108e-01,1.139440109688999891e+00,8.535115912110262659e-01
5.454194823237720202e-01,1.082096206863638610e+00,6.925217952578038849e-01
5.025796025672436551e-01,1.355416249119924865e+00,1.230372973307855666e+00
5.072061596505326175e-01,9.963482116891652085e-01,1.021744213570406234e+00
4.717476619159295392e-01,8.636601184043968260e-01,1.122007436500763955e+00
4.778243349787912320e-01,1.224644242299035346e+00,1.202723079848245780e+00
5.104190512219183296e-01,6.912804652796723515e-01,1.082059426719790496e+00
5.132903265946662241e-01,1.054008510742849847e+00,7.985533782106338796e-01
4.627083269725366099e-01,1.073883088841526279e+00,1.179221119601623569e+00
4.799010753391761974e-01,1.120557387048406017e+00,1.072505438966589342e+00
4.977911885633723998e-01,1.084416809666634895e+00,8.114550149205321805e-01
5.132194320412760691e-01,8.617837859153515412e-01,8.555625394704552411e-01
5.203282851104547024e-01,8.217812077536785775e-01,9.200971683781845600e-01
4.552275273909388575e-01,1.530628101742247837e+00,9.863622663837197102e-01
4.908931168934947409e-01,1.182835923475445750e+00,1.046641877918127239e+00
5.076916176097859834e-01,7.314027554280133625e-01,9.397254240560551919e-01
4.742297870407567451e-01,1.048493906518491503e+00,1.082014926257349741e+00
4.580779635019000540e-01,1.369250098658570058e+00,1.403088557328432628e+00
4.590263809887427104e-01,1.066223038388954159e+00,1.331691916057893055e+00
4.608911004364402153e-01,1.161607190537752521e+00,1.251097497545159642e+00
5.269934996393087490e-01,7.899755410703743763e-01,7.982646972360313287e-01
5.045102505438491258e-01,8.921409199962181402e-01,9.466858907646120702e-01
4.958079097969639304e-01,7.579876383957420138e-01,9.864698802474924921e-01
4.765240714555952772e-01,9.330850410695102903e-01,9.591501922301277627e-01
4.696315469248300567e-01,9.014017300339862704e-01,1.087831886691283945e+00
5.298965502118889725e-01,9.140135039356104274e-01,1.013761206289383932e+00
5.109473998603456524e-01,9.070830410698734747e-01,1.126941455071621023e+00
4.642075063106077537e-01,1.015088451158780991e+00,9.969906191432986731e-01
5.144918375882177042e-01,1.097982890592431593e+00,7.106599531472419518e-01
4.792312437726679031e-01,1.286238430411042577e+00,1.303263615865631886e+00
5.054569881949110277e-01,8.145511613546596585e-01,1.068695895667358675e+00
4.661628943876919839e-01,8.531148296757685712e-01,1.236298930232608173e+00
5.070616993384162718e-01,8.052850879953470375e-01,9.283129168611868876e-01
5.176047951464683994e-01,9.009286492553791881e-01,1.040294618183589037e+00
