2.348631661138696813e+00,3.776016043223687779e-01,2.244048547010602412e+00
2.278924134438280902e+00,3.940670061166844373e-01,2.206889464310321181e+00
2.321596348573973678e+00,3.992232175211162803e-01,2.134938697516986839e+00
2.284336527613362477e+00,3.862215566138770262e-01,2.194639231013168157e+00
2.320670547666447980e+00,3.830805411208310640e-01,2.229355699127510970e+00
2.325383019201161527e+00,3.760412157552386336e-01,2.200027569631680890e+00
2.319058567851834951e+00,4.046666188921079765e-01,2.178107085041948832e+00
2.338631987925819722e+00,3.741241558146487511e-01,2.224587107171722700e+00
2.295096340496950660e+00,4.101766790238549620e-01,2.178836525515507549e+00
2.221885817736598767e+00,4.240939556003637256e-01,2.130512945858490159e+00
