5.070987954592152125e-01,9.545577234293769475e-01,3.996885966572225612e+00
5.162478530485828943e-01,1.045251434671759627e+00,3.956394201403847788e+00
4.619118920552572893e-01,1.438564912867228207e+00,4.099004333559649993e+00
4.451721330303234914e-01,1.373913633762802844e+00,4.051593499415482746e+00
4.384495272129362853e-01,1.421160456308379505e+00,4.182391168801854242e+00
4.420812197526510223e-01,1.457579917877527720e+00,4.094942328148646560e+00
4.706413642640163708e-01,1.572010411879835923e+00,4.189674406442741805e+00
4.980077026993346978e-01,1.083540889358180825e+00,3.974618185378283819e+00
4.650493947494696578e-01,1.580325118906502180e+00,4.169149188051543220e+00
5.297532509849997018e-01,9.932983731758565638e-01,3.853352663767136033e+00
