1.152720304369986737e+00,9.829572828063456447e-01,3.726108874817448680e+00
1.213472401882544016e+00,1.000108645770990234e+00,3.553918040272780132e+00
1.601232079252778107e+00,8.028856545342381024e-01,2.814135693320571452e+00
1.523546962517221770e+00,7.206193124865007960e-01,2.895306339078554281e+00
1.561656669213504101e+00,7.413131130877890218e-01,2.887896280065360255e+00
1.515011760899489968e+00,7.654197605057575515e-01,2.914912252696637118e+00
1.664043979020406683e+00,8.026337511906079802e-01,2.760161810166887442e+00
1.078356509783930717e+00,1.057344757736795593e+00,3.815915383661070415e+00
1.293802069159573742e+00,1.054973173550634691e+00,3.490782526609873315e+00
1.628806389337901006e+00,7.775121928709107788e-01,2.756882337969051022e+00
