1.436100990623401019e+00,8.789307041053753267e-01,1.304528199014167278e+00
1.630984004890417394e+00,1.061320978145741112e+00,7.361760755246706811e-01
2.110135376276256025e+00,1.038953238996801698e+00,2.422863272919292127e-02
1.160204145789390351e+00,1.099412523230836047e+00,1.763098386675369333e+00
1.900781033556713240e+00,6.375668177211846199e-01,2.800695670158691031e-01
1.933965105198822698e+00,8.094973043635790289e-01,9.999999999999999791e-17
1.131474381452994615e+00,8.500882971256337184e-01,1.576054487430136097e+00
1.006090593946094680e+00,1.464438253553080216e+00,1.993079729392452704e+00
1.995582892923204676e+00,6.420302120127336920e-01,3.333871193321177873e-01
1.567358120296090451e+00,9.088286428580575338e-01,8.786862161957931239e-01
9.221842016163676048e-01,1.515311239184564673e+00,2.441678156244289966e+00
1.395353026331809687e+00,7.917341418631197447e-01,1.176554530396936693e+00
1.569014787690771184e+00,9.647410447082810370e-01,1.063084288833007429e+00
1.658021936056539580e+00,8.229560514093229306e-01,3.896669373368956690e-01
1.332778300501058499e+00,8.178526117017177466e-01,1.196155042731687157e+00
1.000647279051237959e+00,1.155805025032168309e+00,1.816046639292721476e+00
7.391619944351404126e-01,1.670684863609386728e+00,2.365788999216800637e+00
1.874781885006549631e+00,1.136698892666110128e+00,2.064802105437115176e-01
1.281085114231163447e+00,1.363339717340824597e+00,1.689257682454211373e+00
1.487765530853287332e+00,9.353771295491486448e-01,1.080377542254587375e+00
1.037001252694321973e+00,1.066124584209279469e+00,1.892210694764629553e+00
1.113090560678456242e+00,1.443700852961944614e+00,1.749434718802270528e+00
1.594640939964024007e+00,6.727542129153429862e-01,9.352157962993408180e-01
1.328258776912450312e+00,1.108019220602867172e+00,1.146148690686328298e+00
1.135214492445488110e+00,1.167849121861751271e+00,1.739443168493343794e+00
1.178412478224754922e+00,1.296326573584015929e+00,1.410876420478164750e+00
1.241634577560935870e+00,1.002334189281945065e+00,1.334471883098456324e+00
1.244356112995359753e+00,8.998326787935471138e-01,1.621064740115692571e+00
1.192267456713270279e+00,1.069017680448578478e+00,1.728380370237013297e+00
8.872726765059468779e-01,1.815003233076669886e+00,2.040292874469062046e+00
1.200284032752059638e+00,1.277926084278634855e+00,1.521760579691978199e+00
1.457331468130117269e+00,7.366572452697217610e-01,1.087761131292279471e+00
9.525175208812386440e-01,1.248257197948207997e+00,1.896462042067015963e+00
1.117321931575046667e+00,9.517988860886357205e-01,1.846436474479473677e+00
9.993505389718494447e-01,1.074838029258069705e+00,2.030214152127861826e+00
1.290140419171429631e+00,1.044925967510683007e+00,1.509730183804988357e+00
1.876781110919933715e+00,6.969244419047634365e-01,2.437360003073609227e-01
1.989127424528786880e+00,6.160558613300612940e-01,9.999999999999999791e-17
1.222613081125958567e+00,1.080493628766171943e+00,1.479767755044175237e+00
9.453515449724456676e-01,8.086275479096020069e-01,1.943630196961160239e+00
1.023288830160708596e+00,1.442918585853188329e+00,1.856751768634480770e+00
1.383799870658221742e+00,1.025052453627136373e+00,1.303690106795328596e+00
1.678700691386559862e+00,8.019174337133873065e-01,7.344198996240846045e-01
9.526095028381469376e-01,1.418734475267519946e+00,1.755730374422490137e+00
1.402559448371554440e+00,1.071182455034705772e+00,1.005094318142405907e+00
1.116274086711284586e+00,1.314107319293931653e+00,1.969876321969354027e+00
1.317259454155860432e+00,8.761716414577399581e-01,1.363840056028677195e+00
9.380545366162296173e-01,7.768644762430201300e-01,2.244777776477808739e+00
1.464541248088824021e+00,8.159312986285516267e-01,9.502204167092125342e-01
1.571827965271330729e+00,6.378230629149438391e-01,8.665776885067724145e-01
